time,temp_CA_dmean,temp_CA_dmax,precip_CA_dsum,wind_CA_dmean,wind_CA_dmax,humid_CA_dmean,humid_CA_dmin
30/08/2019,26.247896,33.927856,0,1.6748947,4.2057467,0.001411438,0.001411438
31/08/2019,26.788605,35.010254,0,1.7461303,3.9153073,0.001411438,0.001411438
1/09/2019,28.120728,35.12796,0.28788653,1.6524454,3.4651775,-7.63E-06,-7.63E-06
2/09/2019,26.927553,33.572235,1.0764961,1.8059417,3.5235622,-7.63E-06,-7.63E-06
3/09/2019,26.223272,32.060883,1.0008596,1.571693,2.8198338,0.000132879,-7.63E-06
4/09/2019,27.318008,34.448517,0.10407306,1.4532633,3.302617,0.000273387,-7.63E-06
5/09/2019,27.096762,31.398834,0.5649227,1.5924906,2.9497745,-7.63E-06,-7.63E-06
6/09/2019,26.00556,32.217224,0.39342558,1.6464882,4.0410414,-7.63E-06,-7.63E-06
7/09/2019,25.000814,30.779236,0,1.7798672,4.137718,-7.63E-06,-7.63E-06
8/09/2019,20.694157,29.310364,0,1.7269493,3.8430057,-7.63E-06,-7.63E-06
9/09/2019,20.68805,27.279816,0,1.4959322,3.3283525,-7.63E-06,-7.63E-06
10/09/2019,19.088404,25.693207,0.001464319,1.6941329,3.4491618,-7.63E-06,-7.63E-06
11/09/2019,18.514975,28.003632,0,1.1886688,3.447908,0.000554403,-7.63E-06
12/09/2019,22.441061,32.145813,0,1.6642925,2.764528,0.000273387,-7.63E-06
13/09/2019,25.05285,34.390625,0,1.4807568,2.6621463,-7.63E-06,-7.63E-06
14/09/2019,25.948137,34.209198,0,1.7112197,3.298163,-7.63E-06,-7.63E-06
15/09/2019,25.961166,33.28076,0,1.8675299,4.349501,-7.63E-06,-7.63E-06
16/09/2019,23.043524,29.059448,0,1.8034968,4.065848,0.000132879,-7.63E-06
17/09/2019,20.067493,26.27417,0,1.672834,3.716495,0.000132879,-7.63E-06
18/09/2019,19.262522,25.994293,0,1.5859753,3.5621033,-7.63E-06,-7.63E-06
19/09/2019,18.158615,25.181702,0,1.673122,3.6310449,-7.63E-06,-7.63E-06
20/09/2019,17.766949,26.907288,0.003809575,1.222562,3.4002962,-7.63E-06,-7.63E-06
21/09/2019,20.18282,29.877838,0,0.9750421,2.2927258,0.000273387,-7.63E-06
22/09/2019,22.142286,29.854675,0,1.8827645,3.1706564,-7.63E-06,-7.63E-06
23/09/2019,21.725367,28.28543,0,1.7663913,3.6595373,0.000413895,-7.63E-06
24/09/2019,20.876162,30.038055,0,2.1196399,4.16321,-7.63E-06,-7.63E-06
25/09/2019,23.301126,30.81784,0.000585057,1.5735897,3.7052648,-7.63E-06,-7.63E-06
26/09/2019,19.536367,29.306519,5.0752473,1.2742841,2.385139,-7.63E-06,-7.63E-06
27/09/2019,18.092987,22.927216,0.00439547,1.6451772,2.864323,0.000132879,-7.63E-06
28/09/2019,16.556479,20.875427,0.06888751,1.9473437,3.2939148,0.000413895,-7.63E-06
29/09/2019,13.938178,18.02069,0.64847094,2.4283593,3.1752582,0.000132879,-7.63E-06
30/09/2019,12.748052,20.026154,0,1.6423701,3.5005426,0.000132879,-7.63E-06
1/10/2019,12.897958,20.110138,0,1.4309353,3.2501245,0.000587463,0.000587463
2/10/2019,14.94666,25.827515,0,1.5950832,2.870453,0.000587463,0.000587463
3/10/2019,17.15229,25.468048,0,1.6844345,3.4664006,0.000587463,0.000587463
4/10/2019,17.071146,25.049591,0,1.421017,2.9978805,0.000587463,0.000587463
5/10/2019,18.30608,28.762177,0,1.7349707,2.732163,0.000587463,0.000587463
6/10/2019,20.101507,30.448608,0,1.4987091,2.7731063,0.000587463,0.000587463
7/10/2019,21.330847,30.017609,0,1.6342664,3.2505825,0.000587463,0.000587463
8/10/2019,20.33586,27.839417,0,1.6482116,3.402398,0.000587463,0.000587463
9/10/2019,18.5867,25.729156,0,1.4856634,3.5262103,0.000587463,0.000587463
10/10/2019,15.523776,21.057983,0,2.1871676,3.5901673,0.000587463,0.000587463
11/10/2019,15.124679,23.089539,0,2.8101761,3.4736123,0.000587463,0.000587463
12/10/2019,16.018106,25.215881,0,2.0358076,2.8282623,0.000587463,0.000587463
13/10/2019,16.523762,24.332458,0,1.7264156,2.866958,0.000587463,0.000587463
14/10/2019,15.394195,22.567352,0,1.1351626,2.8650897,0.000844955,0.000587463
15/10/2019,17.119284,28.002136,0,1.5897374,2.496264,0.000587463,0.000587463
16/10/2019,19.832735,28.663849,0,1.6744423,2.477182,0.000716209,0.000587463
17/10/2019,18.867098,26.39978,0,1.7131099,4.057783,0.000587463,0.000587463
18/10/2019,15.921684,23.627838,0.025264733,1.5135874,3.5725617,0.000587463,0.000587463
19/10/2019,16.781805,24.473724,0,1.5202776,3.0928252,0.000587463,0.000587463
20/10/2019,17.263021,24.634674,0,1.4864221,2.8885748,0.000716209,0.000587463
21/10/2019,18.895264,28.899902,0,1.8921704,2.871561,0.000587463,0.000587463
22/10/2019,21.007978,30.217926,0,1.7684932,2.7811265,0.000716209,0.000587463
23/10/2019,20.87363,29.668884,0,1.4454383,2.280793,0.001102448,0.000587463
24/10/2019,20.152327,28.284698,0,2.4207222,3.5473442,0.00135994,0.000587463
25/10/2019,19.815594,27.64447,0,2.7796688,3.6816528,0.001488686,0.000587463
26/10/2019,19.329008,27.5318,0,1.9439656,3.857943,0.000587463,0.000587463
27/10/2019,16.144934,25.25882,0,1.488153,3.3734338,0.000716209,0.000587463
28/10/2019,11.905641,18.268158,0.09073661,2.1217787,3.6636596,0.000844955,0.000587463
29/10/2019,11.598191,18.193024,0,1.2280749,3.2872438,0.002261162,0.000587463
30/10/2019,10.103058,15.920044,0,2.972579,4.26574,0.002518654,0.000587463
31/10/2019,9.729519,19.171265,0,2.8305638,3.5903473,0.0026474,0.000587463
1/11/2019,12.0566635,22.989471,0,2.4963586,3.2610238,0.002281189,0.002281189
2/11/2019,14.732033,24.8031,0,2.3492591,3.5130029,0.002840678,0.002281189
3/11/2019,15.2495775,24.313873,0,1.6299448,2.2545536,0.003400167,0.002281189
4/11/2019,15.145751,24.669006,0,1.3151258,2.2013876,0.004519463,0.002281189
5/11/2019,15.572619,25.219177,0,1.4242268,2.4209025,0.002840678,0.002281189
6/11/2019,16.322266,24.358093,0,1.410943,3.4231296,0.002281189,0.002281189
7/11/2019,15.769031,25.104889,0,1.3247223,2.627654,0.002281189,0.002281189
8/11/2019,16.679533,25.58191,0,1.7956557,2.6298852,0.002281189,0.002281189
9/11/2019,17.325037,26.098572,0,1.7191099,2.4497085,0.002281189,0.002281189
10/11/2019,16.001766,24.640045,0,1.5098931,2.7593153,0.002281189,0.002281189
11/11/2019,16.044252,24.720825,0,1.2043259,2.1617014,0.002281189,0.002281189
12/11/2019,16.655657,25.335022,0,1.6147534,2.5152092,0.001720429,-0.001083374
13/11/2019,16.769447,23.746948,0,1.4360913,2.5603397,0.001860619,-0.001083374
14/11/2019,15.482697,22.256409,0,1.3108691,2.7936015,0.002000809,-0.001083374
15/11/2019,15.639167,21.518768,0,1.2479444,2.4089377,0.001299858,-0.001083374
16/11/2019,15.697337,24.592804,0,1.814206,2.9266634,0.002140999,-0.001083374
17/11/2019,17.12405,26.314972,0,2.0120242,2.8390305,0.002140999,-0.001083374
18/11/2019,17.875986,27.374207,0,1.9706445,2.7658458,0.001580238,-0.001083374
19/11/2019,17.322243,24.521149,0,1.6606234,4.058965,0.002281189,0.002281189
20/11/2019,10.172348,17.656769,7.9832077,2.327194,2.9453,0.002281189,0.002281189
21/11/2019,7.2181373,11.6474,4.459646,1.0712068,2.0218556,0.003260295,0.002281189
22/11/2019,8.473399,14.861633,0.037278514,1.2834722,2.125291,0.004659971,0.002281189
23/11/2019,9.984508,16.656982,0,2.29895,2.8707569,0.005218506,0.002281189
24/11/2019,11.283328,19.409454,0,2.211584,2.9823945,0.003959656,0.002281189
25/11/2019,10.763492,18.469086,0,1.3843397,3.495646,0.002281189,0.002281189
26/11/2019,8.54979,12.8437805,0.011650007,1.5897355,2.6829426,0.00298055,0.002281189
27/11/2019,6.9498405,11.833313,0.46221754,2.107453,4.9378824,0.003260295,0.002281189
28/11/2019,3.7428296,5.0802,1.5019834,1.5824509,2.6557016,0.004519145,0.002281189
29/11/2019,1.606032,3.8365479,5.3494186,1.5772237,2.6494093,0.005499204,0.002281189
30/11/2019,1.5103327,7.250458,0.34658918,1.3795332,2.4994562,0.004798889,0.002281189
1/12/2019,6.461811,12.916443,0,2.179763,2.9814074,0.004104614,0.004104614
2/12/2019,9.548973,17.471893,0,1.9289775,2.9982328,0.00354894,0.000770569
3/12/2019,11.149635,16.10669,0,1.7607776,2.7966738,0.001187325,0.000770569
4/12/2019,10.041165,13.679138,7.7837405,1.7829938,2.574844,0.000770569,0.000770569
5/12/2019,9.419811,14.79538,0.5350613,0.9972028,1.291068,0.001187325,0.000770569
6/12/2019,10.797563,16.003601,0,2.1110585,2.9393008,0.003131867,0.000770569
7/12/2019,11.800258,13.350922,2.301057,1.1639055,2.2171936,0.004243215,0.004104614
8/12/2019,11.460544,12.510529,4.248429,1.581457,2.2217429,0.001187325,0.000770569
9/12/2019,9.389617,14.689148,1.2765864,1.1738116,1.8661693,0.000770569,0.000770569
10/12/2019,8.764365,15.326569,0,1.4900216,2.541267,0.000770569,0.000770569
11/12/2019,9.187524,16.04483,0,1.1103739,1.6094902,0.001465162,0.000770569
12/12/2019,11.469926,20.069092,0,1.2269725,1.6706363,0.000909487,0.000770569
13/12/2019,13.810929,20.051636,0,1.2387998,2.6084814,0.000770569,0.000770569
14/12/2019,11.0833025,16.736176,0.02902234,0.9014891,2.6181273,0.000770569,0.000770569
15/12/2019,9.175372,11.730438,0.82980084,1.3319603,2.261021,0.000770569,0.000770569
16/12/2019,6.7613587,12.266357,0,2.1204407,3.0387964,0.000770569,0.000770569
17/12/2019,6.2149186,13.331879,0,3.4232607,4.453989,0.000909487,0.000770569
18/12/2019,7.11911,11.467224,0,2.8396404,3.8929873,0.005907377,0.000770569
19/12/2019,5.945236,14.777954,0,1.5748137,2.7622087,0.009516716,0.004104614
20/12/2019,9.195979,18.510437,0,2.5521193,3.4908805,0.009792645,0.00743103
21/12/2019,11.593735,18.01416,0,2.7843215,3.572591,0.006876627,0.004104614
22/12/2019,11.105899,15.572327,0,2.3279412,3.4174082,0.002020836,0.000770569
23/12/2019,8.182385,12.594574,2.0661726,1.4750527,2.3966432,0.000770569,0.000770569
24/12/2019,5.718695,8.716217,0.8037994,1.3794622,3.1272106,0.000770569,0.000770569
25/12/2019,4.6817145,6.986328,1.6855906,1.536297,2.6654294,0.000770569,0.000770569
26/12/2019,3.3465767,5.949341,1.0595396,1.5969793,2.9033651,0.000770569,0.000770569
27/12/2019,3.4171982,6.2506104,0.31982827,1.4238878,1.956522,0.000770569,0.000770569
28/12/2019,0.9585304,8.602051,0,1.3859324,1.9439842,0.000770569,0.000770569
29/12/2019,1.913854,8.89856,0,1.696145,2.613615,0.000909487,0.000770569
30/12/2019,5.4995513,9.313965,0.093107015,2.2671442,3.3981314,0.003132184,0.000770569
31/12/2019,7.9798255,14.286407,0,2.506666,3.2169125,0.002298673,0.000770569
1/01/2020,7.7921853,14.088684,0,1.9515356,2.7095115,0.003676732,0.00113678
2/01/2020,8.861785,16.078644,0,1.4703478,2.5414019,0.002929688,0.00113678
3/01/2020,10.058141,18.455322,0,1.9094481,2.7662241,0.002332052,0.00113678
4/01/2020,10.439446,17.56073,0,1.1459712,1.8384563,0.00113678,0.00113678
5/01/2020,9.683743,18.503448,0,1.3920159,1.8578438,0.001585007,0.00113678
6/01/2020,10.529212,19.205475,0,2.909146,3.5766225,0.001883825,0.00113678
7/01/2020,11.564854,19.7482,0,2.5989854,3.5564857,0.00113678,0.00113678
8/01/2020,9.73457,18.40387,0,0.919705,2.3297813,0.00113678,0.00113678
9/01/2020,6.8436737,10.770966,3.1987312,1.7470137,2.7855146,0.002481461,0.00113678
10/01/2020,5.8502145,14.64801,0.86633,1.3197991,2.0931144,0.001734416,0.00113678
11/01/2020,7.528089,14.113586,0,1.1792308,2.7710166,0.002332052,0.00113678
12/01/2020,6.614225,14.496979,0,1.287489,2.1639507,0.001286189,0.00113678
13/01/2020,6.9115844,14.133484,0,0.7246253,1.9439658,0.00113678,0.00113678
14/01/2020,7.508517,14.060455,0,1.016661,1.9128329,0.00113678,0.00113678
15/01/2020,7.8464,16.679443,0,1.0055906,1.791019,0.00113678,0.00113678
16/01/2020,8.368028,15.257111,0,1.4450647,3.0769458,0.00113678,0.00113678
17/01/2020,6.9090943,13.175842,0.032335706,1.261269,2.9302173,0.00113678,0.00113678
18/01/2020,9.104651,17.3815,0,2.520229,3.2863016,0.00113678,0.00113678
19/01/2020,11.536017,20.058563,0,3.038168,3.7697616,0.00113678,0.00113678
20/01/2020,11.964425,18.261139,0.051035732,2.225581,3.1848063,0.00113678,0.00113678
21/01/2020,9.032036,12.392487,0.75506866,1.304233,2.3590431,0.00113678,0.00113678
22/01/2020,8.562831,15.361664,0.04469985,0.62835735,1.7465389,0.00113678,0.00113678
23/01/2020,10.986871,19.861053,0,1.8920132,2.790595,0.00113678,0.00113678
24/01/2020,11.950661,19.705048,0,1.6182284,2.2897193,0.00113678,0.00113678
25/01/2020,12.02853,20.244446,0,1.5069742,2.4828496,0.00113678,0.00113678
26/01/2020,11.835732,18.94159,0,1.188253,2.739634,0.00113678,0.00113678
27/01/2020,11.196819,18.84201,0,1.5217214,2.6595054,0.00113678,0.00113678
28/01/2020,12.247399,19.235352,0,1.8927994,2.9557767,0.00113678,0.00113678
29/01/2020,10.555007,17.657013,0,2.4496229,5.3343325,0.00113678,0.00113678
30/01/2020,10.483573,19.12915,0,1.9822892,3.9034753,0.00113678,0.00113678
31/01/2020,12.645035,22.343964,0,2.2505991,3.3941164,0.00113678,0.00113678
1/02/2020,14.753577,24.67038,0,2.087528,3.1295412,-0.000274658,-0.000274658
2/02/2020,13.787067,24.52298,0,2.079982,3.7004511,-0.000274658,-0.000274658
3/02/2020,7.967827,15.479675,0.28230333,2.1691957,3.1624086,-0.000274658,-0.000274658
4/02/2020,3.1000748,7.7236023,0,2.812397,4.460962,0.001543681,-0.000274658
5/02/2020,3.7482617,13.670044,0,2.012695,3.3087072,0.002662659,-0.000274658
6/02/2020,8.349609,18.15567,0,0.995586,2.2019079,0.002243042,-0.000274658
7/02/2020,10.529026,21.406464,0,1.2119519,2.4951892,0.000704447,-0.000274658
8/02/2020,11.850301,19.783539,0,1.3614646,3.3750057,0.001543681,-0.000274658
9/02/2020,8.6811075,17.312256,0.8879294,1.2957276,2.8833673,-0.000274658,-0.000274658
10/02/2020,7.4151063,13.383453,1.4719838,2.333472,4.02581,-0.000274658,-0.000274658
11/02/2020,8.535008,14.83609,0,2.3239727,3.204525,-0.000274658,-0.000274658
12/02/2020,7.7483063,15.137421,0,1.3627509,3.2411542,0.000984192,-0.000274658
13/02/2020,8.354386,17.553009,0,1.3854586,2.5685372,0.002522786,-0.000274658
14/02/2020,9.345391,17.274597,0,1.4234395,2.6444907,0.003082275,0.003082275
15/02/2020,10.127662,18.180237,0,1.4297285,2.7112072,0.003082275,0.003082275
16/02/2020,11.853508,20.217499,0,1.2345127,2.7740166,0.002382914,-0.000274658
17/02/2020,12.817903,21.211578,0,1.0988852,2.8012118,0.001543681,-0.000274658
18/02/2020,12.781392,20.446777,0,1.4648517,3.123143,0.002382914,-0.000274658
19/02/2020,12.856934,19.148102,0,1.5609399,3.3869803,0.002243042,-0.000274658
20/02/2020,12.328915,21.242706,0,2.1969264,3.2501009,0.002382914,-0.000274658
21/02/2020,13.698157,21.679962,0,2.575865,3.591131,0.002802531,-0.000274658
22/02/2020,10.924054,20.433685,3.6702352,1.8186297,3.3306522,0.001543681,-0.000274658
23/02/2020,8.508739,14.899933,0.5722024,1.5334674,2.6235454,0.000704447,-0.000274658
24/02/2020,11.5550375,21.26889,0,1.0898564,1.962778,0.000284831,-0.000274658
25/02/2020,13.265396,20.753021,0,2.223947,3.1634874,0.000984192,-0.000274658
26/02/2020,12.917389,20.661316,0,2.7511008,3.5461147,0.000704447,-0.000274658
27/02/2020,14.63082,22.860748,0,2.4637315,3.3815186,0.000284831,-0.000274658
28/02/2020,16.653494,23.545288,0,2.0518832,3.076147,0.001124064,-0.000274658
29/02/2020,13.55479,22.48407,0,1.5142366,3.1821258,0.000984192,-0.000274658
1/03/2020,8.895045,16.027954,2.3478675,2.372599,3.7859719,0.001182556,0.001182556
2/03/2020,5.897345,12.611664,1.2494493,2.0898669,4.727589,0.001182556,0.001182556
3/03/2020,10.8924055,21.049072,0.021399837,2.269537,3.8219965,0.001182556,0.001182556
4/03/2020,13.831773,21.72055,0,1.2271148,2.3750465,0.001182556,0.001182556
5/03/2020,14.248863,23.33429,0,1.418856,2.5373335,0.002930959,0.001182556
6/03/2020,15.2031975,22.922852,0,1.7264243,3.5350442,0.001659393,0.001182556
7/03/2020,11.279812,19.526154,0.021095574,1.7955552,3.2554266,0.001977285,0.001182556
8/03/2020,8.7026825,12.606323,1.4723123,2.0490978,3.3506036,0.001182556,0.001182556
9/03/2020,9.1882715,18.010406,0,1.4457453,3.4224243,0.001182556,0.001182556
10/03/2020,11.085139,16.84195,8.099822,2.5861738,3.4551213,0.001182556,0.001182556
11/03/2020,11.774007,18.703278,0.6025624,1.7596143,2.7242272,0.001182556,0.001182556
12/03/2020,10.838967,17.28012,2.8749106,1.7423517,2.8468916,0.001182556,0.001182556
13/03/2020,7.156038,8.912201,3.1711497,1.5001463,2.5475361,0.002772013,0.001182556
14/03/2020,9.143445,12.120087,1.4762878,1.815363,3.0107474,0.001182556,0.001182556
15/03/2020,9.734795,13.215485,0.77865285,1.8872203,3.083832,0.001182556,0.001182556
16/03/2020,9.041553,13.532532,0.726069,2.0724459,4.913511,0.001182556,0.001182556
17/03/2020,6.8687477,9.510651,1.4710902,2.4255307,3.7853115,0.001182556,0.001182556
18/03/2020,4.4494042,8.554169,2.6126132,1.3632717,2.8586876,0.001182556,0.001182556
19/03/2020,6.03546,8.976318,2.6233153,1.8519508,2.9808254,0.001182556,0.001182556
20/03/2020,6.765589,12.857483,1.2378293,1.3234853,2.4275835,0.001182556,0.001182556
21/03/2020,9.349837,13.279602,1.0687706,0.88478285,2.6016273,0.001182556,0.001182556
22/03/2020,9.857694,16.59793,0.3552393,1.5938425,3.9535577,0.001182556,0.001182556
23/03/2020,9.942451,13.662567,4.4303746,2.0852678,3.377288,0.001182556,0.001182556
24/03/2020,8.700011,13.488007,0.043108128,1.4961656,3.322447,0.001182556,0.001182556
25/03/2020,8.946332,12.433563,0.1473589,2.2012987,3.9855504,0.001182556,0.001182556
26/03/2020,6.0044365,10.370972,1.2017537,2.3941977,4.06359,0.001182556,0.001182556
27/03/2020,5.2879663,11.195648,0.8006662,1.7506304,3.7879112,0.001182556,0.001182556
28/03/2020,7.196856,13.755188,0,1.5109539,3.2137158,0.001182556,0.001182556
29/03/2020,7.6497154,12.780884,0.5998073,1.6518184,3.5888429,0.001182556,0.001182556
30/03/2020,10.424182,19.32132,0.13237455,1.2662504,3.0682538,0.001182556,0.001182556
31/03/2020,13.640002,20.917267,0,1.3869997,2.4514654,0.001182556,0.001182556
1/04/2020,14.187809,19.604126,0,1.2547015,3.3119977,0.001968384,0.001968384
2/04/2020,12.256877,17.51059,0.037801545,1.645914,3.1146727,0.001968384,0.001968384
3/04/2020,11.388168,16.504242,0.000300072,1.3916211,3.5075758,0.001968384,0.001968384
4/04/2020,10.90343,15.591522,0.004800316,1.804248,3.3918593,0.001968384,0.001968384
5/04/2020,10.328243,14.667816,0.26161763,2.3545244,3.4864902,0.001968384,0.001968384
6/04/2020,7.65325,11.522003,4.2623873,2.6356833,3.3152525,0.001968384,0.001968384
7/04/2020,8.413226,11.584442,8.115548,1.0542172,2.4689863,0.001968384,0.001968384
8/04/2020,6.3373704,9.421112,9.631852,1.7927319,3.5454886,0.001968384,0.001968384
9/04/2020,4.8217034,7.0172424,2.347357,1.3420185,2.8507507,0.001968384,0.001968384
10/04/2020,6.1368165,8.513916,4.5786095,1.0774914,1.8874916,0.001968384,0.001968384
11/04/2020,8.893299,16.21225,2.1235418,1.1603537,3.50493,0.001968384,0.001968384
12/04/2020,10.892258,14.935944,0.027602445,1.9828992,3.5475237,0.001968384,0.001968384
13/04/2020,9.871887,14.317047,0.18841094,1.9535303,3.5288973,0.001968384,0.001968384
14/04/2020,11.475479,18.351685,0.024301652,1.5817714,2.8895414,0.001968384,0.001968384
15/04/2020,13.167062,22.06311,0,1.8240528,3.8029103,0.001968384,0.001968384
16/04/2020,14.419202,20.463593,0,1.4935886,3.5600693,0.001968384,0.001968384
17/04/2020,11.507156,18.452698,0.58443993,1.480986,3.2346964,0.001968384,0.001968384
18/04/2020,10.027068,13.3914795,0.6009372,2.0871365,3.129413,0.001968384,0.001968384
19/04/2020,11.239345,16.460175,0.011100993,1.442932,3.1775086,0.001968384,0.001968384
20/04/2020,11.644122,15.194855,0.009900704,1.6435789,3.4124358,0.001968384,0.001968384
21/04/2020,12.360637,19.262573,0.13710698,1.7487668,3.0555792,0.001968384,0.001968384
22/04/2020,16.128078,26.055511,0,1.7949424,3.6651268,0.001698176,-0.001274109
23/04/2020,19.824583,28.026031,0,1.597375,3.5170105,0.001698176,-0.001274109
24/04/2020,21.70341,30.457458,0,1.7956702,2.7346935,0.00183328,-0.001274109
25/04/2020,22.812386,29.605347,0,1.7320709,3.8291135,0.001698176,-0.001274109
26/04/2020,21.315462,27.915833,0,1.6599663,3.4640455,0.001968384,0.001968384
27/04/2020,19.475126,25.39624,0,1.4690362,3.1740756,0.001292864,-0.001274109
28/04/2020,21.30942,30.751282,0,1.3508954,3.0478537,0.001022657,-0.001274109
29/04/2020,22.186926,28.767944,0,1.5886307,3.0449746,0.001968384,0.001968384
30/04/2020,20.467184,25.71762,0,1.4416319,3.3563032,0.00183328,-0.001274109
1/05/2020,18.963926,24.44571,-2.01E-05,1.5697122,3.4712596,0.000244141,0.000244141
2/05/2020,17.624474,24.021729,-2.01E-05,1.665984,3.9032152,0.000244141,0.000244141
3/05/2020,17.181337,23.92752,-2.01E-05,1.6789216,3.618968,0.000244141,0.000244141
4/05/2020,18.653639,28.962494,-2.01E-05,1.4215261,3.2506576,0.000244141,0.000244141
5/05/2020,22.220224,30.829865,-2.01E-05,1.8544097,3.7820241,0.000244141,0.000244141
6/05/2020,23.816498,32.082947,-2.01E-05,1.8651954,3.6126795,0.000244141,0.000244141
7/05/2020,24.115479,31.813477,-2.01E-05,1.8021784,3.8142686,0.000244141,0.000244141
8/05/2020,23.327826,30.213684,-2.01E-05,1.8918295,4.1903057,0.000244141,0.000244141
9/05/2020,22.103712,28.425446,-2.01E-05,1.5317127,3.7611783,0.000244141,0.000244141
10/05/2020,21.866362,27.106415,-2.01E-05,1.5807132,3.2921534,0.000244141,0.000244141
11/05/2020,18.373968,25.227722,-2.01E-05,1.7414926,3.7353218,0.000244141,0.000244141
12/05/2020,15.135887,22.499176,0.015388336,2.1908038,4.704684,0.000244141,0.000244141
13/05/2020,13.722709,19.725433,0.20404822,2.3642087,4.193829,0.000244141,0.000244141
14/05/2020,14.435696,21.519318,-2.01E-05,1.8070828,3.828027,0.000244141,0.000244141
15/05/2020,16.652544,24.978973,-2.01E-05,1.5657792,3.7151897,0.000244141,0.000244141
16/05/2020,20.14533,27.144073,-2.01E-05,1.9258717,3.907588,0.000244141,0.000244141
17/05/2020,19.972597,25.425568,-2.01E-05,1.7837192,3.6699183,0.000244141,0.000244141
18/05/2020,16.084024,23.654297,0.3474299,1.9748797,3.9430115,0.000244141,0.000244141
19/05/2020,12.241146,16.819794,1.1423227,2.6624746,4.055105,0.000244141,0.000244141
20/05/2020,13.10496,21.64746,0.003439095,1.6442736,3.4920967,0.000244141,0.000244141
21/05/2020,17.377625,26.853912,-2.01E-05,1.7369581,3.579066,0.000244141,0.000244141
22/05/2020,18.282898,25.382233,-2.01E-05,1.9708532,4.028865,0.000244141,0.000244141
23/05/2020,16.849695,24.387299,0.000608526,1.6360322,3.8990693,0.000244141,0.000244141
24/05/2020,18.957176,28.546051,0.000294205,1.5466305,3.5883567,0.000244141,0.000244141
25/05/2020,21.86487,31.408356,-2.01E-05,1.628698,4.0672107,0.000244141,0.000244141
26/05/2020,24.266932,33.44156,-2.01E-05,1.782076,4.1525764,0.000244141,0.000244141
27/05/2020,24.818419,33.23239,-2.01E-05,1.6521431,4.065644,0.000244141,0.000244141
28/05/2020,24.798792,33.062805,-2.01E-05,1.676888,3.7407334,0.000244141,0.000244141
29/05/2020,23.140333,28.802307,-2.01E-05,1.6346377,3.3536966,0.000244141,0.000244141
30/05/2020,18.505167,25.310638,-2.01E-05,1.8688544,3.7744372,0.000244141,0.000244141
31/05/2020,17.9931,26.362091,-2.01E-05,1.6410452,3.497125,0.000244141,0.000244141
1/06/2020,21.191843,28.51236,0,1.5996552,3.225178,0.000205994,0.000205994
2/06/2020,22.96034,29.36438,0.8315284,1.5752511,3.1173103,0.000205994,0.000205994
3/06/2020,25.250465,33.731293,0,1.5038234,2.781675,0.000205994,0.000205994
4/06/2020,24.249426,33.28586,0,1.7626028,3.5146399,0.000205994,0.000205994
5/06/2020,19.26757,26.917328,0,1.920618,3.9658165,0.000205994,0.000205994
6/06/2020,14.590053,19.070465,0.20203236,2.7524378,3.9369678,0.000205994,0.000205994
7/06/2020,15.070675,22.023254,0,2.0723736,3.6606572,0.000205994,0.000205994
8/06/2020,16.270367,24.324402,0,2.3814743,3.9667115,0.000205994,0.000205994
9/06/2020,20.457777,30.862152,0,1.8596135,2.936803,0.000205994,0.000205994
10/06/2020,24.031244,32.87738,0,1.638281,3.2858706,0.000205994,0.000205994
11/06/2020,24.693336,31.482666,0,2.054117,4.181364,0.000205994,0.000205994
12/06/2020,22.330256,29.329346,0,1.9085917,4.0324855,0.000205994,0.000205994
13/06/2020,18.100866,25.425385,0,1.9236622,3.9544706,0.000205994,0.000205994
14/06/2020,18.266853,26.687805,0,1.6366447,3.762665,0.000205994,0.000205994
15/06/2020,21.501043,28.94226,0,1.701641,3.827942,0.000205994,0.000205994
16/06/2020,19.642418,27.109894,0,1.7855481,3.7886207,0.000205994,0.000205994
17/06/2020,18.372784,25.024658,0,1.7369624,3.534791,0.000205994,0.000205994
18/06/2020,19.131407,25.69574,0,1.6339129,3.5163484,0.000205994,0.000205994
19/06/2020,20.24786,28.385956,0,1.5584103,3.527589,0.000205994,0.000205994
20/06/2020,21.093931,27.656494,0,1.4699701,3.3136163,0.000205994,0.000205994
21/06/2020,22.417793,29.661987,0,1.6294265,3.6929893,0.000205994,0.000205994
22/06/2020,23.203728,31.350403,0,1.5451603,3.6256585,0.000205994,0.000205994
23/06/2020,24.479446,31.949524,0,1.5851804,3.686563,0.000205994,0.000205994
24/06/2020,24.416794,31.883392,0,1.5650007,3.7805336,0.000205994,0.000205994
25/06/2020,23.370605,30.06073,0,1.6119452,3.574859,0.000205994,0.000205994
26/06/2020,23.030525,30.06073,0,1.591226,3.3888354,0.000205994,0.000205994
27/06/2020,23.58077,30.348633,0,1.6782503,3.6318684,0.000205994,0.000205994
28/06/2020,20.454618,27.864624,0,1.8025151,3.5535092,0.000205994,0.000205994
29/06/2020,16.425577,22.51538,0.11587646,2.4569023,3.515839,0.000205994,0.000205994
30/06/2020,18.730371,28.364532,0,1.6778802,3.5776377,0.000205994,0.000205994
1/07/2020,20.460802,26.141083,0,1.6889873,3.610034,-0.0001297,-0.0001297
2/07/2020,20.620176,28.083038,0,1.611365,3.6007452,-0.0001297,-0.0001297
3/07/2020,22.714897,30.98175,0,1.9216108,3.9835157,-0.0001297,-0.0001297
