time,temp_CA_dmean,temp_CA_dmax,precip_CA_dsum,wind_CA_dmean,wind_CA_dmax,gust_CA_dmean,gust_CA_dmax,humid_CA_dmean,humid_CA_dmax,humid_CA_dmin
25/07/2014,27.359934,35.045258,0.0969367,1.4943961,3.5333204,6.1092563,11.559952,0.001670837,0.001670837,0.001670837
26/07/2014,26.249931,32.69696,0.3700384,1.54178,3.289721,5.257988,10.708614,0.001670837,0.001670837,0.001670837
27/07/2014,25.527044,31.825897,0.30131266,1.5432323,2.9346216,5.5848584,9.711332,0.001670837,0.001670837,0.001670837
28/07/2014,23.972551,30.306519,2.1959212,1.1745639,2.5410583,5.061859,10.10471,0.001670837,0.001670837,0.001670837
29/07/2014,25.243292,32.29956,0,1.2784308,2.5652635,5.093557,9.958765,0.001670837,0.001670837,0.001670837
30/07/2014,26.074976,33.359283,0.80820155,1.2187074,3.4853837,5.553475,11.415686,0.001670837,0.001670837,0.001670837
31/07/2014,26.825798,33.403442,0.87542695,1.407319,2.8647199,5.7432437,11.444202,0.001670837,0.001670837,0.001670837
1/08/2014,27.64392,33.761475,1.7284138,1.4021312,2.6881664,5.088648,10.330656,0.000640869,0.000640869,0.000640869
2/08/2014,25.144037,30.56903,8.753815,1.4137244,2.5094962,3.9389591,8.017509,0.000640869,0.000640869,0.000640869
3/08/2014,21.862585,25.238037,8.653588,1.0331682,1.9130077,5.1129355,7.6166077,0.000640869,0.000640869,0.000640869
4/08/2014,20.948233,26.236053,5.6807613,1.4463907,3.8558922,5.0260253,9.901239,0.000640869,0.000640869,0.000640869
5/08/2014,21.425797,27.733032,0,1.6480583,3.6191833,5.701531,9.598467,0.000640869,0.000640869,0.000640869
6/08/2014,21.148846,27.40744,0,1.4132851,3.213689,5.6563115,10.033754,0.000640869,0.000640869,0.000640869
7/08/2014,20.748425,28.164581,0,1.2758815,3.168951,5.2404885,9.533047,0.000640869,0.000640869,0.000640869
8/08/2014,22.563314,30.272339,0,1.2916745,2.7225382,5.354168,9.850916,0.000640869,0.000640869,0.000640869
9/08/2014,23.787369,31.048767,0,1.5348787,2.8934605,5.5641937,10.562138,0.000640869,0.000640869,0.000640869
10/08/2014,23.936762,30.931244,0.10645017,1.5879412,3.0968292,5.370068,10.694653,0.000640869,0.000640869,0.000640869
11/08/2014,25.010778,30.47464,0.014628936,1.4894007,3.2840164,5.172903,10.651041,0.000640869,0.000640869,0.000640869
12/08/2014,24.729813,30.990967,0.01711836,1.1608864,3.4517875,5.005232,10.0731735,0.000640869,0.000640869,0.000640869
13/08/2014,23.61847,29.863892,0,1.5896238,3.456487,5.3799577,11.061167,0.000640869,0.000640869,0.000640869
14/08/2014,24.164267,31.152802,0,1.9205484,4.148554,6.5785713,13.431346,0.000640869,0.000640869,0.000640869
15/08/2014,24.747793,31.960052,0,1.8130704,4.0463634,6.6502805,13.281218,0.000640869,0.000640869,0.000640869
16/08/2014,25.53129,32.954193,0,1.669758,3.8726265,6.2545867,12.19845,0.000640869,0.000640869,0.000640869
17/08/2014,26.476946,33.526398,0,1.5507022,3.5438685,5.7232327,11.852065,0.000640869,0.000640869,0.000640869
18/08/2014,26.346899,32.72879,0.001555681,1.7099236,3.5970113,5.7189345,11.567744,0.000640869,0.000640869,0.000640869
19/08/2014,22.836731,29.686646,0.005602464,1.7011923,4.029098,6.776296,11.472971,0.000640869,0.000640869,0.000640869
20/08/2014,20.097223,25.315094,0.5001901,1.4479352,3.8453116,6.558687,11.796711,0.000640869,0.000640869,0.000640869
21/08/2014,20.954416,27.51532,0.28978083,1.3266237,2.9307196,5.4938126,9.959948,0.000640869,0.000640869,0.000640869
22/08/2014,21.710379,26.98935,0.13228403,1.7774323,4.1079454,5.701287,12.639608,0.000640869,0.000640869,0.000640869
23/08/2014,21.167469,28.459381,0,1.6688555,3.8494024,6.801003,11.461229,0.000640869,0.000640869,0.000640869
24/08/2014,21.48247,29.497833,0,1.5170522,3.3662114,6.1892033,11.587873,0.000640869,0.000640869,0.000640869
25/08/2014,22.135038,28.395782,0,1.5890359,3.39262,7.0251117,11.589551,0.000640869,0.000640869,0.000640869
26/08/2014,22.528395,28.521027,0.019297656,1.722763,3.9031384,7.2680564,12.335159,0.000640869,0.000640869,0.000640869
27/08/2014,23.87029,31.807861,0,1.6738214,3.8815188,6.685961,13.027929,0.000640869,0.000640869,0.000640869
28/08/2014,25.425323,33.846222,0,1.619286,3.6890275,6.4005914,13.083283,0.000640869,0.000640869,0.000640869
29/08/2014,26.261404,33.89441,0,1.7397546,3.7200325,6.1780553,12.604383,0.000640869,0.000640869,0.000640869
30/08/2014,26.237402,34.03891,0,1.5908123,3.4113,5.625978,11.444454,0.000640869,0.000640869,0.000640869
31/08/2014,25.945353,32.85016,0,1.4761921,3.5958319,6.5565205,11.747228,0.000640869,0.000640869,0.000640869
1/09/2014,24.527704,32.69873,0,1.531514,3.3372095,5.8011956,10.886738,0.0007267,0.002174377,-0.000984192
2/09/2014,24.921478,32.513092,0,1.5649055,3.440662,5.8414884,11.333061,0.001121521,0.002174377,-0.000984192
3/09/2014,24.145157,30.94043,0,1.5849743,3.486778,6.379785,11.292344,0.001121521,0.002174377,-0.000984192
4/09/2014,23.148748,29.941132,0,1.3860878,3.3396425,5.881227,11.005757,0.001779556,0.002174377,-0.000984192
5/09/2014,24.351145,32.605927,0,1.7060742,3.4377134,5.903282,11.58128,0.000989914,0.002174377,-0.000984192
6/09/2014,25.72077,32.478485,0,1.7096268,2.8093717,6.3575993,10.648699,0.000595093,0.002174377,-0.000984192
7/09/2014,25.69559,31.6503,7.780016,1.5648689,2.4908283,5.7618484,9.316776,0.001779556,0.002174377,-0.000984192
8/09/2014,22.362574,26.291626,4.3494754,1.1230968,2.9122756,3.771696,8.013041,0.001121521,0.002174377,-0.000984192
9/09/2014,22.429085,29.495178,0.007409602,1.5065058,3.4148104,6.44657,12.332199,0.00204277,0.002174377,-0.000984192
10/09/2014,23.262125,31.999786,0.008376874,1.2078831,3.332201,4.9460034,11.269636,0.001121521,0.002174377,-0.000984192
11/09/2014,24.959696,32.815247,0,1.2529125,2.589491,4.8350425,8.404552,0.000858307,0.002174377,-0.000984192
12/09/2014,25.660776,33.434113,0,1.440081,2.930335,5.396927,9.601013,0.000463486,0.002174377,-0.000984192
13/09/2014,26.477137,34.15854,0,1.5182613,2.7915425,5.465507,10.14678,0.000595093,0.002174377,-0.000984192
14/09/2014,27.565321,34.62088,0,1.5372549,2.794241,5.2201266,10.087271,0.001253128,0.002174377,-0.000984192
15/09/2014,28.29196,35.148743,0,1.41248,2.1751947,5.00212,8.10074,0.002174377,0.002174377,0.002174377
16/09/2014,28.485357,33.80542,0.22522259,1.8510752,2.6098258,5.658457,8.790585,0.002174377,0.002174377,0.002174377
17/09/2014,25.976511,31.623016,0.1076161,1.4722253,2.994526,5.4132075,8.80781,0.00204277,0.002174377,-0.000984192
18/09/2014,23.108477,29.922943,0,1.8634949,3.763058,7.111977,12.22101,0.00204277,0.002174377,-0.000984192
19/09/2014,20.395235,26.963287,0.050262082,1.5640033,3.4285698,6.298807,10.8937845,0.002174377,0.002174377,0.002174377
20/09/2014,20.509684,27.210846,0.1440254,1.2465614,2.8933024,5.614901,10.503057,0.002174377,0.002174377,0.002174377
21/09/2014,19.920317,27.40924,0,1.2174724,3.098001,5.391152,10.869512,0.002174377,0.002174377,0.002174377
22/09/2014,21.657244,30.234192,0,1.4064298,2.7211711,5.3567967,10.532811,0.002174377,0.002174377,0.002174377
23/09/2014,23.285568,31.15158,0,1.618196,3.400754,5.466061,11.180371,0.002174377,0.002174377,0.002174377
24/09/2014,24.45285,32.159973,0,1.6362863,3.7897267,5.7963347,12.609389,0.001516342,0.002174377,-0.000984192
25/09/2014,25.113813,30.94043,0.001288299,1.6163157,3.844294,6.503078,12.445738,0.000595093,0.002174377,-0.000984192
26/09/2014,22.806852,28.461304,0.024809595,1.7670614,4.24163,7.605967,13.377536,0.000463486,0.002174377,-0.000984192
27/09/2014,16.679144,24,0.000644568,2.1295202,3.9016597,8.674598,13.369705,6.87E-05,0.002174377,-0.000984192
28/09/2014,14.63316,20.086548,0.006443169,1.8197422,3.48704,7.2398705,12.138009,0.001911163,0.002174377,-0.000984192
29/09/2014,16.73041,24.96289,0.007087737,1.3930345,3.4313323,5.5232873,10.301819,0.001647949,0.002174377,-0.000984192
30/09/2014,19.506828,27.349182,0,1.5736214,3.2780557,5.674639,11.787998,0.002174377,0.002174377,0.002174377
1/10/2014,20.071997,28.819305,-2.01E-05,1.0769877,3.3628147,5.3283877,11.031963,-0.00037384,-0.00037384,-0.00037384
2/10/2014,20.983118,29.078156,-2.01E-05,2.0125663,3.1772811,7.4128838,9.14456,-0.00037384,-0.00037384,-0.00037384
3/10/2014,21.70291,32.254944,-2.01E-05,2.0558264,3.1715915,6.8333035,8.106533,-0.00037384,-0.00037384,-0.00037384
4/10/2014,23.56666,34.113342,-2.01E-05,1.8032163,2.9854562,6.084957,6.9841747,-0.00037384,-0.00037384,-0.00037384
5/10/2014,23.950644,33.647797,-2.01E-05,1.3315994,2.2093117,4.9688306,7.123274,-0.00037384,-0.00037384,-0.00037384
6/10/2014,23.472082,32.526794,-2.01E-05,1.1191033,1.7479279,4.8679833,7.9987297,-0.00037384,-0.00037384,-0.00037384
7/10/2014,22.237488,30.374176,-2.01E-05,1.4243537,2.4278297,5.058122,9.012415,-0.00037384,-0.00037384,-0.00037384
8/10/2014,20.68029,27.815643,-2.01E-05,1.4630551,2.9296026,5.836643,10.920683,0.000423431,0.002815247,-0.00037384
9/10/2014,20.627218,26.601532,-2.01E-05,1.3842145,3.4400012,5.3821073,10.433836,0.001752218,0.002815247,-0.00037384
10/10/2014,19.753109,27.096863,-2.01E-05,1.3376678,3.304157,5.1044164,10.721598,0.001087825,0.002815247,-0.00037384
11/10/2014,20.338434,29.009247,-2.01E-05,1.3756934,2.858668,5.190158,8.89679,0.002017975,0.002815247,-0.00037384
12/10/2014,21.333582,29.679626,-2.01E-05,1.0154313,2.1639616,4.7742004,8.423853,0.002150853,0.002815247,-0.00037384
13/10/2014,20.565073,28.890076,-2.01E-05,1.5926973,3.0013301,6.136648,8.565559,0.000954946,0.002815247,-0.00037384
14/10/2014,19.835276,27.83612,-2.01E-05,1.5779696,2.8791878,5.0798926,9.64097,0.000290553,0.002815247,-0.00037384
15/10/2014,17.957714,24.231049,-2.01E-05,1.4633226,3.2335978,6.487946,10.515556,-0.00037384,-0.00037384,-0.00037384
16/10/2014,15.577922,23.043,-2.01E-05,1.1316043,3.0737195,5.6012974,9.685308,0.000157674,0.002815247,-0.00037384
17/10/2014,15.854057,21.679932,-2.01E-05,1.1701025,3.164157,5.4105067,10.175632,0.001220703,0.002815247,-0.00037384
18/10/2014,16.316328,23.579315,-2.01E-05,1.0022901,2.5771391,4.7350063,8.266497,0.001885096,0.002815247,-0.00037384
19/10/2014,17.735731,25.003815,-2.01E-05,1.1447077,2.7048478,4.775142,9.679222,0.002283732,0.002815247,-0.00037384
20/10/2014,18.334713,24.160278,-2.01E-05,1.3545955,3.0387506,4.681975,10.299953,0.002416611,0.002815247,-0.00037384
21/10/2014,17.998215,23.813934,-2.01E-05,1.3528458,3.0888596,5.276588,10.093042,0.001353582,0.002815247,-0.00037384
22/10/2014,18.337353,28.20108,-2.01E-05,1.2246035,2.6564944,4.699543,8.6029415,0.001885096,0.002815247,-0.00037384
23/10/2014,19.942888,28.873322,-2.01E-05,1.5261184,2.3620794,4.7960796,8.859407,0.002283732,0.002815247,-0.00037384
24/10/2014,20.567945,28.86029,-2.01E-05,1.4521265,3.055486,4.8689256,9.770506,0.002416611,0.002815247,-0.00037384
25/10/2014,19.888811,26.687195,-2.01E-05,1.589003,3.924385,6.676527,12.414261,0.002815247,0.002815247,0.002815247
26/10/2014,16.119099,22.210663,-2.01E-05,1.2696204,2.9893034,6.5971246,9.546209,0.000689189,0.002815247,-0.00037384
27/10/2014,15.221869,24.000153,-2.01E-05,1.0173879,2.6145163,4.8860955,8.456018,0.000423431,0.002815247,-0.00037384
28/10/2014,16.259146,25.731903,-2.01E-05,1.3352208,2.2252712,4.9386563,8.183037,0.00148646,0.002815247,-0.00037384
29/10/2014,18.00582,27.469269,-2.01E-05,1.3536843,2.4750915,5.2553606,7.2180367,0.001885096,0.002815247,-0.00037384
30/10/2014,17.587542,26.569885,-2.01E-05,1.598648,2.3205805,5.355265,8.989813,0.001619339,0.002815247,-0.00037384
31/10/2014,15.550767,22.651978,0.001173466,1.2761418,2.9914744,5.6576977,10.651178,0.001752218,0.002815247,-0.00037384
1/11/2014,11.801967,16.552216,2.1825361,2.56452,3.4052856,10.967899,14.810607,0.000935555,0.003448486,-9.92E-05
2/11/2014,8.497214,14.488251,0.20297784,1.1283002,2.7341905,5.923081,9.61225,0.000344276,0.003448486,-9.92E-05
3/11/2014,10.002655,17.114563,0,1.5307369,2.1067495,5.9623904,8.280016,0.000196457,0.003448486,-9.92E-05
4/11/2014,11.326969,19.845032,0,2.4279366,3.1162233,8.718867,10.08176,0.001526833,0.003448486,-9.92E-05
5/11/2014,14.687268,24.578156,0,2.634448,3.4878159,9.144024,10.689922,0.001822472,0.003448486,-9.92E-05
6/11/2014,17.247856,26.208466,0,2.2878845,3.1915164,7.103092,8.205921,0.003152847,0.003448486,-9.92E-05
7/11/2014,17.627604,26.838226,0,2.032527,3.3195033,6.0998807,7.327791,0.003300667,0.003448486,-9.92E-05
8/11/2014,18.524797,28.051788,0,1.7759401,3.1282265,5.6711783,7.049753,0.002709389,0.003448486,-9.92E-05
9/11/2014,17.887829,27.25653,0,1.6983777,2.8017929,5.2803473,9.1009245,0.002561569,0.003448486,-9.92E-05
10/11/2014,16.173172,23.378418,0,1.2466602,2.9759178,5.8945007,10.166125,0.00241375,0.003448486,-9.92E-05
11/11/2014,12.705997,18.297455,0,1.2524625,2.9269702,5.7352767,9.869747,0.00241375,0.003448486,-9.92E-05
12/11/2014,12.046235,16.688568,0.000293367,1.2532219,2.6778233,6.2798595,8.53091,0.000935555,0.003448486,-9.92E-05
13/11/2014,11.454018,16.898499,0,1.0707489,2.5510886,5.896946,9.82573,0.001822472,0.003448486,-9.92E-05
14/11/2014,12.075157,16.231964,0.006168243,1.1938605,2.500043,6.376024,9.254249,0.001674652,0.003448486,-9.92E-05
15/11/2014,12.045981,16.242706,0,1.212743,2.9233124,6.907065,10.578414,0.001231194,0.003448486,-9.92E-05
16/11/2014,11.951425,15.180847,0.02173679,2.001446,3.2722876,8.924064,11.799874,0.001231194,0.003448486,-9.92E-05
17/11/2014,11.115838,18.12738,0,2.5931356,3.1983871,8.711959,9.738431,0.001674652,0.003448486,-9.92E-05
18/11/2014,11.559937,19.118744,0,2.6358097,3.4199634,8.105538,10.0106,0.001379013,0.003448486,-9.92E-05
19/11/2014,11.249717,18.371002,0.000880938,1.611853,3.3465202,4.96245,10.097899,-9.92E-05,-9.92E-05,-9.92E-05
20/11/2014,10.418277,16.754486,0,1.2725985,2.8737035,5.4524403,9.403172,-9.92E-05,-9.92E-05,-9.92E-05
21/11/2014,11.4111185,16.26416,0.462355,0.96853447,2.3479197,5.229851,8.489095,-9.92E-05,-9.92E-05,-9.92E-05
22/11/2014,10.8350525,17.391876,0,1.441484,3.169162,5.4674487,10.934948,-9.92E-05,-9.92E-05,-9.92E-05
23/11/2014,12.038894,18.191711,0,1.9304299,3.468211,9.050917,12.441049,-9.92E-05,-9.92E-05,-9.92E-05
24/11/2014,10.914281,18.806152,0,2.4887528,3.1688173,7.867697,11.288548,-9.92E-05,-9.92E-05,-9.92E-05
25/11/2014,11.5033045,21.038666,0,2.4293563,3.3443172,7.585838,8.508902,0.000639915,0.003448486,-9.92E-05
26/11/2014,14.042573,24.383575,0,2.2485254,3.202978,6.5926833,7.834715,0.001970291,0.003448486,-9.92E-05
27/11/2014,16.274046,25.879059,0,2.345272,3.4256213,6.5587234,7.925682,0.003448486,0.003448486,0.003448486
28/11/2014,14.915956,23.7247,0,1.5542927,2.9543567,5.127421,9.755304,0.001083374,0.003448486,-9.92E-05
29/11/2014,14.324696,21.700592,0,1.2598033,2.836679,5.9699707,9.410508,0.000196457,0.003448486,-9.92E-05
30/11/2014,11.032647,18.179474,0.23558429,1.4901134,3.2663028,7.588619,11.219589,0.001379013,0.003448486,-9.92E-05
1/12/2014,10.957111,16.90039,0.010239333,1.19565,2.016886,4.826891,6.9288635,0.001695315,0.002380371,-0.000907898
2/12/2014,11.475619,15.600952,2.1850078,1.8353858,2.6569066,5.4625506,9.801073,0.001695315,0.002380371,-0.000907898
3/12/2014,12.072247,14.818451,3.8565018,0.80325055,1.5598854,6.036152,8.971888,0.004024506,0.00566864,0.002380371
4/12/2014,12.780651,14.426422,5.05295,1.2168909,2.057862,5.3961854,9.839621,0.004161517,0.00566864,0.002380371
5/12/2014,10.195816,14.445374,0.17344925,1.489185,2.188231,4.2628922,5.8815174,0.002654393,0.00566864,0.002380371
6/12/2014,12.794944,17.37622,1.9572624,0.7872701,1.864935,3.3399365,5.6764755,0.002380371,0.002380371,0.002380371
7/12/2014,12.342437,19.032928,0,1.9906969,2.8712528,5.737818,6.8722725,0.002380371,0.002380371,0.002380371
8/12/2014,13.204834,19.880219,0,1.8841141,2.7177508,5.180039,6.818962,0.002380371,0.002380371,0.002380371
9/12/2014,12.594837,20.167938,0,1.7006139,2.3798287,5.003943,6.40806,0.000462214,0.002380371,-0.000907898
10/12/2014,12.323528,19.134094,0,1.7141552,2.7413082,4.8925376,6.8214226,0.000325203,0.002380371,-0.000907898
11/12/2014,12.882812,16.955719,0.13621432,1.1937336,2.2577384,4.201961,8.012299,0.000873248,0.002380371,-0.000907898
12/12/2014,9.080612,14.157684,3.163331,1.8571848,2.7522259,9.795912,16.987333,0.001832326,0.002380371,-0.000907898
13/12/2014,7.0897713,10.720978,0.9165762,1.1677378,2.3835177,6.6213374,7.7662506,0.001969338,0.002380371,-0.000907898
14/12/2014,6.4598794,12.567383,0,1.2333708,1.8591743,4.1542892,5.197502,0.002380371,0.002380371,0.002380371
15/12/2014,7.269787,12.630615,0,1.9750401,2.905397,4.7576213,6.0660534,0.00224336,0.002380371,-0.000907898
16/12/2014,7.8892045,10.896454,0.52003336,0.9904649,1.6803228,4.263029,5.320526,0.001969338,0.002380371,-0.000907898
17/12/2014,7.4433465,10.136078,4.110937,1.2868904,2.8392346,6.4605517,9.262226,0.002380371,0.002380371,0.002380371
18/12/2014,6.6721063,11.258453,0.30345926,1.0663501,1.6832656,4.3610725,6.853409,0.002380371,0.002380371,0.002380371
19/12/2014,6.827555,13.379913,0,1.4050101,2.0486605,4.0888133,7.2618504,0.002380371,0.002380371,0.002380371
20/12/2014,8.072972,12.222748,0.00434434,0.93259543,2.5427136,4.2803893,7.8105392,0.00224336,0.002380371,-0.000907898
21/12/2014,9.32393,17.21814,0,1.5230354,2.4118009,4.821423,6.3432674,0.002517382,0.00566864,0.002380371
22/12/2014,13.109394,22.493317,0,2.0606687,2.9166064,6.418758,8.059868,0.003065427,0.00566864,0.002380371
23/12/2014,13.57679,20.046234,0,2.2898157,3.0713174,8.428496,10.795929,0.002791405,0.00566864,0.002380371
24/12/2014,12.260361,18.359497,0,2.6468227,3.379338,7.067608,9.766624,0.002380371,0.002380371,0.002380371
25/12/2014,9.265041,14.91806,0.001864974,1.5312086,2.6957295,7.9776464,9.8494625,0.001695315,0.002380371,-0.000907898
26/12/2014,4.625604,9.740875,0,1.8726358,2.5984097,6.732162,7.655527,0.001010259,0.002380371,-0.000907898
27/12/2014,4.5036874,10.714661,0,2.0873158,3.103144,7.8507953,10.303831,0.001010259,0.002380371,-0.000907898
28/12/2014,4.412851,11.650482,0,1.6008368,2.389115,4.4429865,6.249769,0.000873248,0.002380371,-0.000907898
29/12/2014,5.718277,13.545898,0,0.96639603,1.9305643,5.597843,8.323139,0.001421293,0.002380371,-0.000907898
30/12/2014,4.4594193,11.054535,0.80239034,0.8084159,1.8628012,7.2753825,8.3862915,0.001695315,0.002380371,-0.000907898
31/12/2014,1.1889063,3.754303,0.32393625,2.1886842,2.7985294,9.610931,12.019611,0.003476461,0.00566864,0.002380371
1/01/2015,0.82293195,6.8977966,0,1.1698323,1.8911108,5.689863,6.6094856,0.005139033,0.007713318,0.001541138
2/01/2015,2.3679836,10.070618,0,1.5794665,2.3936377,5.607118,6.680624,0.00783952,0.013885498,0.004623413
3/01/2015,4.3377113,12.665253,0,1.0365292,1.3717643,3.8859022,5.3049946,0.008996646,0.016967773,0.004623413
4/01/2015,6.8083076,15.909363,0,1.4592711,2.6667008,4.5105424,6.439781,0.003854116,0.007713318,0.001541138
5/01/2015,10.712334,19.708984,0,2.8927333,3.702657,8.06886,9.882713,0.001541138,0.001541138,0.001541138
6/01/2015,13.43971,22.381378,0,3.0018377,3.8375328,8.2396,9.118189,0.001541138,0.001541138,0.001541138
7/01/2015,13.069495,22.010468,0,2.5253105,3.4036262,6.8265076,8.050255,0.001541138,0.001541138,0.001541138
8/01/2015,12.383719,20.068542,0.16989866,1.5343312,2.384497,4.568539,6.42264,0.001541138,0.001541138,0.001541138
9/01/2015,11.945338,16.189545,0.000331923,1.0799028,1.677777,3.5669935,5.7078266,0.001541138,0.001541138,0.001541138
10/01/2015,10.877133,15.587067,0,0.8193137,1.3431872,3.4617138,5.315279,0.001541138,0.001541138,0.001541138
11/01/2015,9.850765,11.512085,4.1552205,1.0856377,1.9203076,3.9592907,5.7523956,0.001541138,0.001541138,0.001541138
12/01/2015,8.526185,13.117126,0.24754694,1.441988,1.990404,4.467438,7.725416,0.001541138,0.001541138,0.001541138
13/01/2015,9.864532,14.411224,0.010286272,1.548306,2.560315,5.4207015,8.859346,0.001541138,0.001541138,0.001541138
14/01/2015,8.760017,16.118286,0,1.7977451,2.5400329,7.0182457,8.149677,0.001541138,0.001541138,0.001541138
15/01/2015,9.480953,17.477142,0,2.2612255,3.2658737,6.825829,8.574793,0.001541138,0.001541138,0.001541138
16/01/2015,10.346843,19.236053,0,2.3387685,3.512816,6.407105,7.7031326,0.001541138,0.001541138,0.001541138
17/01/2015,11.923072,20.612732,0,2.1078002,3.415253,5.76343,7.832554,0.001541138,0.001541138,0.001541138
18/01/2015,12.409362,21.150452,0,1.7048593,2.6235359,5.0308323,6.57263,0.001541138,0.001541138,0.001541138
19/01/2015,12.783896,21.059753,0,1.3143044,2.1730824,4.5507183,8.61079,0.001541138,0.001541138,0.001541138
20/01/2015,11.592468,18.902435,0,1.4416097,2.4503176,4.835487,7.4545765,0.001541138,0.001541138,0.001541138
21/01/2015,11.8273115,16.975067,0.03716536,1.7948467,2.7725987,5.8923507,8.405088,0.001541138,0.001541138,0.001541138
22/01/2015,10.071168,16.81958,0,2.3144457,3.1583087,7.8383384,9.159328,0.001541138,0.001541138,0.001541138
23/01/2015,10.945357,17.70877,0,2.4300766,3.3373914,7.196092,8.579935,0.001541138,0.001541138,0.001541138
24/01/2015,11.375504,18.497528,0,3.1036053,4.1826906,11.376979,14.50843,0.001541138,0.001541138,0.001541138
25/01/2015,13.21141,20.87027,0,3.1197178,3.5657158,10.46882,11.273771,0.001541138,0.001541138,0.001541138
26/01/2015,13.051677,19.268463,0,2.6955674,3.874591,7.952938,9.902426,0.001541138,0.001541138,0.001541138
27/01/2015,10.164299,16.625244,0.99649596,1.6566362,2.5178356,5.2441406,8.197674,0.001541138,0.001541138,0.001541138
28/01/2015,10.902503,17.786499,0,1.9464312,3.1318035,5.6914344,7.648279,0.001541138,0.001541138,0.001541138
29/01/2015,13.624011,17.987335,0.005641021,1.7646413,2.6527605,5.6165104,7.6422787,0.001541138,0.001541138,0.001541138
30/01/2015,11.443929,15.305237,1.9438807,1.0074948,1.5922823,4.5403624,7.1074543,0.001541138,0.001541138,0.001541138
31/01/2015,10.025212,13.437836,2.9553065,0.89059854,2.0663552,5.2053924,9.944424,0.001541138,0.001541138,0.001541138
1/02/2015,11.462769,20.056,0.01190817,1.7742907,2.7761314,6.664331,8.613213,0.00138855,0.00138855,0.00138855
2/02/2015,13.265205,22.793121,0,1.5921059,2.513448,4.750668,7.0479755,0.00138855,0.00138855,0.00138855
3/02/2015,14.277405,22.42987,0,1.2088164,2.081696,4.5697446,8.45218,0.00138855,0.00138855,0.00138855
4/02/2015,14.071698,22.879303,0,1.1560606,2.199663,4.405253,7.5911922,0.00138855,0.00138855,0.00138855
5/02/2015,14.626735,23.031372,0,1.4303199,2.5145113,4.5954204,7.8638744,0.00138855,0.00138855,0.00138855
6/02/2015,15.490108,22.421417,0,1.5739661,3.594201,5.9084916,11.713626,0.00138855,0.00138855,0.00138855
7/02/2015,13.528291,19.7164,0,1.3539697,3.4054866,6.616379,9.799128,0.00138855,0.00138855,0.00138855
8/02/2015,14.3294325,21.367126,0,1.1201558,2.7911823,5.5188527,9.938689,0.00138855,0.00138855,0.00138855
9/02/2015,14.803639,20.902496,0,1.136411,2.6593297,6.0666313,9.653125,0.00138855,0.00138855,0.00138855
10/02/2015,13.561305,22.169678,0,1.59855,2.9123082,5.7123303,8.231744,0.00138855,0.00138855,0.00138855
11/02/2015,14.786258,22.032806,0,2.6823337,3.4957628,8.464316,11.14536,0.00138855,0.00138855,0.00138855
12/02/2015,15.4068985,22.61911,0,2.94617,3.6377432,9.517917,11.184723,0.00138855,0.00138855,0.00138855
13/02/2015,15.543963,24.53003,0,2.32819,3.4559178,7.5370674,8.588162,0.00138855,0.00138855,0.00138855
14/02/2015,15.808876,24.334045,0,1.7040364,2.711112,5.5377293,7.504593,0.00138855,0.00138855,0.00138855
15/02/2015,15.801768,24.009644,0,0.9672281,2.137107,4.622826,6.944916,0.00138855,0.00138855,0.00138855
16/02/2015,15.112347,23.25946,0,1.4453388,3.6605577,5.1726327,11.954817,0.00138855,0.00138855,0.00138855
17/02/2015,14.844476,22.40622,0,1.3551698,3.3589716,5.287622,10.205646,0.00138855,0.00138855,0.00138855
18/02/2015,14.263893,23.9505,0,1.488074,2.5790138,4.633949,9.562231,0.00138855,0.00138855,0.00138855
19/02/2015,15.252159,22.980682,0,1.4870805,3.1330433,4.872784,10.714508,0.00138855,0.00138855,0.00138855
20/02/2015,14.455592,21.171112,0,1.0945339,3.254392,4.938032,9.682468,0.00138855,0.00138855,0.00138855
21/02/2015,12.360362,20.153992,0,1.2455806,3.35229,5.5694585,11.425914,0.00138855,0.00138855,0.00138855
22/02/2015,9.386762,14.980499,1.005794,2.3346179,3.5390844,9.285643,11.619153,0.00138855,0.00138855,0.00138855
23/02/2015,7.0660453,9.94046,4.204987,1.4535451,3.0511863,8.427727,13.040534,0.00138855,0.00138855,0.00138855
24/02/2015,7.144048,15.049774,1.8422594,1.67865,2.8298044,6.60791,10.197057,0.00138855,0.00138855,0.00138855
25/02/2015,9.986634,19.510254,0,1.3699945,2.3429148,5.479698,8.972494,0.00138855,0.00138855,0.00138855
26/02/2015,11.374561,18.265045,0,1.2464932,2.4258456,4.9896817,9.771931,0.00138855,0.00138855,0.00138855
27/02/2015,10.44043,16.741028,0.016845949,1.536054,3.5163548,6.5423036,11.504642,0.00138855,0.00138855,0.00138855
28/02/2015,8.771897,10.700775,2.0749,2.7618246,4.1940017,11.040658,13.887923,0.00138855,0.00138855,0.00138855
1/03/2015,6.671032,9.371979,0.9814102,1.6398115,3.0518596,6.0193825,11.581171,-0.00056839,0.00302887,-0.000724793
2/03/2015,5.5236397,7.6923523,3.409681,1.5604583,2.669251,6.606401,11.830368,-0.000724793,-0.000724793,-0.000724793
3/03/2015,5.9383187,12.958923,0.5832564,1.2114652,2.1341083,4.9021497,9.178145,-0.00056839,0.00302887,-0.000724793
4/03/2015,8.495941,16.402435,0.003005751,1.2610956,2.3043578,5.3075414,8.271835,-9.92E-05,0.00302887,-0.000724793
